date,income,expenditure,balance,comment
15/Mar/1990,,10.5,5755.1058109190335,sowing costs
15/Mar/1990,,31.5,5723.6058109190335,sowing costs
15/Mar/1990,,0.25,5723.3558109190335,operating costs of operator1 + presow_till
16/Mar/1990,,0.25,5723.1058109190335,operating costs of operator1 + sowing
17/Mar/1990,,0.75,5722.3558109190335,operating costs of operator1 + presow_till
18/Mar/1990,,0.75,5721.6058109190335,operating costs of operator1 + sowing
14/Apr/1990,,0.25,5721.3558109190335,operating costs of operator1 + weeding
15/Apr/1990,,0.75,5720.6058109190335,operating costs of operator1 + weeding
24/Jun/1990,287.3901630170455,,6007.995973936079,cropprice (bean)
24/Jun/1990,265.9065091235796,,6273.902483059659,cropprice (maize)
24/Jun/1990,42.46366465909091,,6316.36614771875,cropprice (maize_residue)
24/Jun/1990,,0.25,6316.11614771875,operating costs of operator1 + harvesting
25/Jun/1990,,0.25,6315.86614771875,operating costs of operator1 + harvesting
30/Jun/1990,,606.1,5709.766147718749,Farm Overheads
05/Jul/1990,0.0,,5709.766147718749,cropprice (maize)
05/Jul/1990,40.109111437500005,,5749.87525915625,cropprice (maize_residue)
05/Jul/1990,,0.75,5749.12525915625,operating costs of operator1 + harvesting
03/Aug/1990,,0.25,5748.87525915625,operating costs of operator1 + weeding
14/Aug/1990,,0.75,5748.12525915625,operating costs of operator1 + weeding
01/Sep/1990,,5.0,5743.12525915625,sowing costs
01/Sep/1990,,15.0,5728.12525915625,sowing costs
01/Sep/1990,,0.25,5727.87525915625,operating costs of operator1 + presow_till
02/Sep/1990,,0.25,5727.62525915625,operating costs of operator1 + sowing
03/Sep/1990,,0.75,5726.87525915625,operating costs of operator1 + presow_till
04/Sep/1990,,0.75,5726.12525915625,operating costs of operator1 + sowing
01/Oct/1990,,0.25,5725.87525915625,operating costs of operator1 + weeding
02/Oct/1990,,0.75,5725.12525915625,operating costs of operator1 + weeding
14/Dec/1990,291.26413061931817,,6016.389389775568,cropprice (maize)
14/Dec/1990,23.42312899431818,,6039.812518769886,cropprice (maize_residue)
14/Dec/1990,,0.25,6039.562518769886,operating costs of operator1 + harvesting
02/Jan/1991,0.0,,6039.562518769886,cropprice (maize)
02/Jan/1991,35.629369568181815,,6075.191888338068,cropprice (maize_residue)
02/Jan/1991,,0.75,6074.441888338068,operating costs of operator1 + harvesting
23/Jan/1991,,0.25,6074.191888338068,operating costs of operator1 + weeding
11/Feb/1991,,0.75,6073.441888338068,operating costs of operator1 + weeding
27/Mar/1991,,10.5,6062.941888338068,sowing costs
27/Mar/1991,,31.5,6031.441888338068,sowing costs
27/Mar/1991,,0.25,6031.191888338068,operating costs of operator1 + presow_till
28/Mar/1991,,0.25,6030.941888338068,operating costs of operator1 + sowing
29/Mar/1991,,0.75,6030.191888338068,operating costs of operator1 + presow_till
30/Mar/1991,,0.75,6029.441888338068,operating costs of operator1 + sowing
26/Apr/1991,,0.25,6029.191888338068,operating costs of operator1 + weeding
27/Apr/1991,,0.75,6028.441888338068,operating costs of operator1 + weeding
30/Jun/1991,,606.1,5422.341888338067,Farm Overheads
06/Jul/1991,321.0758181988636,,5743.417706536931,cropprice (bean)
06/Jul/1991,265.49915498011364,,6008.916861517045,cropprice (maize)
06/Jul/1991,44.016251999999994,,6052.933113517045,cropprice (maize_residue)
06/Jul/1991,,0.25,6052.683113517045,operating costs of operator1 + harvesting
07/Jul/1991,,0.25,6052.433113517045,operating costs of operator1 + harvesting
13/Jul/1991,0.0,,6052.433113517045,cropprice (maize)
13/Jul/1991,45.523115676136364,,6097.956229193182,cropprice (maize_residue)
13/Jul/1991,,0.75,6097.206229193182,operating costs of operator1 + harvesting
15/Aug/1991,,0.25,6096.956229193182,operating costs of operator1 + weeding
22/Aug/1991,,0.75,6096.206229193182,operating costs of operator1 + weeding
02/Sep/1991,,5.0,6091.206229193182,sowing costs
02/Sep/1991,,15.0,6076.206229193182,sowing costs
02/Sep/1991,,0.25,6075.956229193182,operating costs of operator1 + presow_till
03/Sep/1991,,0.25,6075.706229193182,operating costs of operator1 + sowing
04/Sep/1991,,0.75,6074.956229193182,operating costs of operator1 + presow_till
05/Sep/1991,,0.75,6074.206229193182,operating costs of operator1 + sowing
02/Oct/1991,,0.25,6073.956229193182,operating costs of operator1 + weeding
03/Oct/1991,,0.75,6073.206229193182,operating costs of operator1 + weeding
13/Dec/1991,312.82665398011363,,6386.032883173295,cropprice (maize)
13/Dec/1991,21.90212735227273,,6407.935010525568,cropprice (maize_residue)
13/Dec/1991,,0.25,6407.685010525568,operating costs of operator1 + harvesting
02/Jan/1992,0.0,,6407.685010525568,cropprice (maize)
02/Jan/1992,28.031824278409093,,6435.716834803977,cropprice (maize_residue)
02/Jan/1992,,0.75,6434.966834803977,operating costs of operator1 + harvesting
22/Jan/1992,,0.25,6434.716834803977,operating costs of operator1 + weeding
11/Feb/1992,,0.75,6433.966834803977,operating costs of operator1 + weeding
01/Apr/1992,,10.5,6423.466834803977,sowing costs
01/Apr/1992,,31.5,6391.966834803977,sowing costs
01/Apr/1992,,0.25,6391.716834803977,operating costs of operator1 + presow_till
02/Apr/1992,,0.25,6391.466834803977,operating costs of operator1 + sowing
03/Apr/1992,,0.75,6390.716834803977,operating costs of operator1 + presow_till
04/Apr/1992,,0.75,6389.966834803977,operating costs of operator1 + sowing
01/May/1992,,0.25,6389.716834803977,operating costs of operator1 + weeding
02/May/1992,,0.75,6388.966834803977,operating costs of operator1 + weeding
29/Jun/1992,,606.1,5782.866834803976,Farm Overheads
11/Jul/1992,295.30093520454545,,6078.167770008522,cropprice (bean)
11/Jul/1992,317.0771339403409,,6395.244903948863,cropprice (maize)
11/Jul/1992,46.091036710227264,,6441.33594065909,cropprice (maize_residue)
11/Jul/1992,,0.25,6441.08594065909,operating costs of operator1 + harvesting
12/Jul/1992,279.65919116761364,,6720.745131826703,cropprice (maize)
12/Jul/1992,52.160073017045455,,6772.905204843749,cropprice (maize_residue)
12/Jul/1992,,0.25,6772.655204843749,operating costs of operator1 + harvesting
13/Jul/1992,,0.75,6771.905204843749,operating costs of operator1 + harvesting
20/Aug/1992,,0.25,6771.655204843749,operating costs of operator1 + weeding
21/Aug/1992,,0.75,6770.905204843749,operating costs of operator1 + weeding
31/Aug/1992,,5.0,6765.905204843749,sowing costs
31/Aug/1992,,15.0,6750.905204843749,sowing costs
31/Aug/1992,,0.25,6750.655204843749,operating costs of operator1 + presow_till
01/Sep/1992,,0.25,6750.405204843749,operating costs of operator1 + sowing
02/Sep/1992,,0.75,6749.655204843749,operating costs of operator1 + presow_till
03/Sep/1992,,0.75,6748.905204843749,operating costs of operator1 + sowing
30/Sep/1992,,0.25,6748.655204843749,operating costs of operator1 + weeding
01/Oct/1992,,0.75,6747.905204843749,operating costs of operator1 + weeding
13/Dec/1992,256.6402911690341,,7004.545496012783,cropprice (maize)
13/Dec/1992,18.87949718181818,,7023.424993194601,cropprice (maize_residue)
13/Dec/1992,,0.25,7023.174993194601,operating costs of operator1 + harvesting
30/Dec/1992,0.0,,7023.174993194601,cropprice (maize)
30/Dec/1992,41.30704984090909,,7064.482043035509,cropprice (maize_residue)
30/Dec/1992,,0.75,7063.732043035509,operating costs of operator1 + harvesting
22/Jan/1993,,0.25,7063.482043035509,operating costs of operator1 + weeding
08/Feb/1993,,0.75,7062.732043035509,operating costs of operator1 + weeding
15/Mar/1993,,10.5,7052.232043035509,sowing costs
15/Mar/1993,,31.5,7020.732043035509,sowing costs
15/Mar/1993,,0.25,7020.482043035509,operating costs of operator1 + presow_till
16/Mar/1993,,0.25,7020.232043035509,operating costs of operator1 + sowing
17/Mar/1993,,0.75,7019.482043035509,operating costs of operator1 + presow_till
18/Mar/1993,,0.75,7018.732043035509,operating costs of operator1 + sowing
14/Apr/1993,,0.25,7018.482043035509,operating costs of operator1 + weeding
15/Apr/1993,,0.75,7017.732043035509,operating costs of operator1 + weeding
20/Jun/1993,299.68739313068187,,7317.419436166191,cropprice (bean)
20/Jun/1993,210.9758510497159,,7528.395287215907,cropprice (maize)
20/Jun/1993,53.53297007954546,,7581.928257295453,cropprice (maize_residue)
20/Jun/1993,,0.25,7581.678257295453,operating costs of operator1 + harvesting
21/Jun/1993,,0.25,7581.428257295453,operating costs of operator1 + harvesting
30/Jun/1993,,606.1,6975.328257295452,Farm Overheads
04/Jul/1993,0.0,,6975.328257295452,cropprice (maize)
04/Jul/1993,40.16748879545454,,7015.495746090906,cropprice (maize_residue)
04/Jul/1993,,0.75,7014.745746090906,operating costs of operator1 + harvesting
30/Jul/1993,,0.25,7014.495746090906,operating costs of operator1 + weeding
13/Aug/1993,,0.75,7013.745746090906,operating costs of operator1 + weeding
05/Sep/1993,,5.0,7008.745746090906,sowing costs
05/Sep/1993,,15.0,6993.745746090906,sowing costs
05/Sep/1993,,0.25,6993.495746090906,operating costs of operator1 + presow_till
06/Sep/1993,,0.25,6993.245746090906,operating costs of operator1 + sowing
07/Sep/1993,,0.75,6992.495746090906,operating costs of operator1 + presow_till
08/Sep/1993,,0.75,6991.745746090906,operating costs of operator1 + sowing
05/Oct/1993,,0.25,6991.495746090906,operating costs of operator1 + weeding
06/Oct/1993,,0.75,6990.745746090906,operating costs of operator1 + weeding
13/Dec/1993,345.7734865525568,,7336.5192326434635,cropprice (maize)
13/Dec/1993,27.098507965909093,,7363.617740609373,cropprice (maize_residue)
13/Dec/1993,,0.25,7363.367740609373,operating costs of operator1 + harvesting
31/Dec/1993,0.0,,7363.367740609373,cropprice (maize)
31/Dec/1993,31.285741636363642,,7394.653482245737,cropprice (maize_residue)
31/Dec/1993,,0.75,7393.903482245737,operating costs of operator1 + harvesting
22/Jan/1994,,0.25,7393.653482245737,operating costs of operator1 + weeding
09/Feb/1994,,0.75,7392.903482245737,operating costs of operator1 + weeding
18/Mar/1994,,10.5,7382.403482245737,sowing costs
18/Mar/1994,,31.5,7350.903482245737,sowing costs
18/Mar/1994,,0.25,7350.653482245737,operating costs of operator1 + presow_till
19/Mar/1994,,0.25,7350.403482245737,operating costs of operator1 + sowing
20/Mar/1994,,0.75,7349.653482245737,operating costs of operator1 + presow_till
21/Mar/1994,,0.75,7348.903482245737,operating costs of operator1 + sowing
17/Apr/1994,,0.25,7348.653482245737,operating costs of operator1 + weeding
18/Apr/1994,,0.75,7347.903482245737,operating costs of operator1 + weeding
28/Jun/1994,530.8201404545456,,7878.723622700282,cropprice (bean)
28/Jun/1994,98.64583648295455,,7977.369459183236,cropprice (maize)
28/Jun/1994,66.66879549999999,,8044.038254683236,cropprice (maize_residue)
28/Jun/1994,,0.25,8043.788254683236,operating costs of operator1 + harvesting
29/Jun/1994,,0.25,8043.538254683236,operating costs of operator1 + harvesting
30/Jun/1994,,606.1,7437.438254683236,Farm Overheads
05/Jul/1994,0.0,,7437.438254683236,cropprice (maize)
05/Jul/1994,45.903546426136366,,7483.341801109372,cropprice (maize_residue)
05/Jul/1994,,0.75,7482.591801109372,operating costs of operator1 + harvesting
07/Aug/1994,,0.25,7482.341801109372,operating costs of operator1 + weeding
14/Aug/1994,,0.75,7481.591801109372,operating costs of operator1 + weeding
01/Sep/1994,,5.0,7476.591801109372,sowing costs
01/Sep/1994,,15.0,7461.591801109372,sowing costs
01/Sep/1994,,0.25,7461.341801109372,operating costs of operator1 + presow_till
02/Sep/1994,,0.25,7461.091801109372,operating costs of operator1 + sowing
03/Sep/1994,,0.75,7460.341801109372,operating costs of operator1 + presow_till
04/Sep/1994,,0.75,7459.591801109372,operating costs of operator1 + sowing
01/Oct/1994,,0.25,7459.341801109372,operating costs of operator1 + weeding
02/Oct/1994,,0.75,7458.591801109372,operating costs of operator1 + weeding
10/Dec/1994,354.06526246448857,,7812.657063573861,cropprice (maize)
10/Dec/1994,32.09920155113637,,7844.756265124997,cropprice (maize_residue)
10/Dec/1994,,0.25,7844.506265124997,operating costs of operator1 + harvesting
31/Dec/1994,0.0,,7844.506265124997,cropprice (maize)
31/Dec/1994,27.57997825568182,,7872.086243380679,cropprice (maize_residue)
31/Dec/1994,,0.75,7871.336243380679,operating costs of operator1 + harvesting
19/Jan/1995,,0.25,7871.086243380679,operating costs of operator1 + weeding
09/Feb/1995,,0.75,7870.336243380679,operating costs of operator1 + weeding
15/Mar/1995,,10.5,7859.836243380679,sowing costs
15/Mar/1995,,31.5,7828.336243380679,sowing costs
15/Mar/1995,,0.25,7828.086243380679,operating costs of operator1 + presow_till
16/Mar/1995,,0.25,7827.836243380679,operating costs of operator1 + sowing
17/Mar/1995,,0.75,7827.086243380679,operating costs of operator1 + presow_till
18/Mar/1995,,0.75,7826.336243380679,operating costs of operator1 + sowing
14/Apr/1995,,0.25,7826.086243380679,operating costs of operator1 + weeding
15/Apr/1995,,0.75,7825.336243380679,operating costs of operator1 + weeding
20/Jun/1995,221.4040041818182,,8046.740247562497,cropprice (bean)
20/Jun/1995,300.1675045482955,,8346.907752110792,cropprice (maize)
20/Jun/1995,45.73705499999999,,8392.644807110792,cropprice (maize_residue)
20/Jun/1995,,0.25,8392.394807110792,operating costs of operator1 + harvesting
21/Jun/1995,,0.25,8392.144807110792,operating costs of operator1 + harvesting
30/Jun/1995,,606.1,7786.044807110791,Farm Overheads
07/Jul/1995,0.0,,7786.044807110791,cropprice (maize)
07/Jul/1995,32.510758840909084,,7818.5555659517,cropprice (maize_residue)
07/Jul/1995,,0.75,7817.8055659517,operating costs of operator1 + harvesting
30/Jul/1995,,0.25,7817.5555659517,operating costs of operator1 + weeding
16/Aug/1995,,0.75,7816.8055659517,operating costs of operator1 + weeding
03/Sep/1995,,5.0,7811.8055659517,sowing costs
03/Sep/1995,,15.0,7796.8055659517,sowing costs
03/Sep/1995,,0.25,7796.5555659517,operating costs of operator1 + presow_till
04/Sep/1995,,0.25,7796.3055659517,operating costs of operator1 + sowing
05/Sep/1995,,0.75,7795.5555659517,operating costs of operator1 + presow_till
06/Sep/1995,,0.75,7794.8055659517,operating costs of operator1 + sowing
03/Oct/1995,,0.25,7794.5555659517,operating costs of operator1 + weeding
04/Oct/1995,,0.75,7793.8055659517,operating costs of operator1 + weeding
15/Dec/1995,345.9252976321023,,8139.730863583803,cropprice (maize)
15/Dec/1995,29.014346034090913,,8168.745209617893,cropprice (maize_residue)
15/Dec/1995,,0.25,8168.495209617893,operating costs of operator1 + harvesting
02/Jan/1996,0.0,,8168.495209617893,cropprice (maize)
02/Jan/1996,33.58525501704546,,8202.080464634939,cropprice (maize_residue)
02/Jan/1996,,0.75,8201.330464634939,operating costs of operator1 + harvesting
24/Jan/1996,,0.25,8201.080464634939,operating costs of operator1 + weeding
11/Feb/1996,,0.75,8200.330464634939,operating costs of operator1 + weeding
20/Mar/1996,,10.5,8189.830464634939,sowing costs
20/Mar/1996,,31.5,8158.330464634939,sowing costs
20/Mar/1996,,0.25,8158.080464634939,operating costs of operator1 + presow_till
21/Mar/1996,,0.25,8157.830464634939,operating costs of operator1 + sowing
22/Mar/1996,,0.75,8157.080464634939,operating costs of operator1 + presow_till
23/Mar/1996,,0.75,8156.330464634939,operating costs of operator1 + sowing
19/Apr/1996,,0.25,8156.080464634939,operating costs of operator1 + weeding
20/Apr/1996,,0.75,8155.330464634939,operating costs of operator1 + weeding
29/Jun/1996,460.66375866477273,,8615.994223299711,cropprice (bean)
29/Jun/1996,127.9146101377841,,8743.908833437496,cropprice (maize)
29/Jun/1996,60.80130282386364,,8804.71013626136,cropprice (maize_residue)
29/Jun/1996,,0.25,8804.46013626136,operating costs of operator1 + harvesting
29/Jun/1996,,606.1,8198.360136261359,Farm Overheads
30/Jun/1996,,0.25,8198.110136261359,operating costs of operator1 + harvesting
13/Jul/1996,0.0,,8198.110136261359,cropprice (maize)
13/Jul/1996,37.980210732954546,,8236.090346994313,cropprice (maize_residue)
13/Jul/1996,,0.75,8235.340346994313,operating costs of operator1 + harvesting
08/Aug/1996,,0.25,8235.090346994313,operating costs of operator1 + weeding
22/Aug/1996,,0.75,8234.340346994313,operating costs of operator1 + weeding
30/Aug/1996,,5.0,8229.340346994313,sowing costs
30/Aug/1996,,15.0,8214.340346994313,sowing costs
30/Aug/1996,,0.25,8214.090346994313,operating costs of operator1 + presow_till
31/Aug/1996,,0.25,8213.840346994313,operating costs of operator1 + sowing
01/Sep/1996,,0.75,8213.090346994313,operating costs of operator1 + presow_till
02/Sep/1996,,0.75,8212.340346994313,operating costs of operator1 + sowing
29/Sep/1996,,0.25,8212.090346994313,operating costs of operator1 + weeding
30/Sep/1996,,0.75,8211.340346994313,operating costs of operator1 + weeding
08/Dec/1996,345.83902529829544,,8557.179372292609,cropprice (maize)
08/Dec/1996,27.862659801136367,,8585.042032093745,cropprice (maize_residue)
08/Dec/1996,,0.25,8584.792032093745,operating costs of operator1 + harvesting
29/Dec/1996,0.0,,8584.792032093745,cropprice (maize)
29/Dec/1996,24.554174948863636,,8609.346207042609,cropprice (maize_residue)
29/Dec/1996,,0.75,8608.596207042609,operating costs of operator1 + harvesting
17/Jan/1997,,0.25,8608.346207042609,operating costs of operator1 + weeding
07/Feb/1997,,0.75,8607.596207042609,operating costs of operator1 + weeding
27/Mar/1997,,10.5,8597.096207042609,sowing costs
27/Mar/1997,,31.5,8565.596207042609,sowing costs
27/Mar/1997,,0.25,8565.346207042609,operating costs of operator1 + presow_till
28/Mar/1997,,0.25,8565.096207042609,operating costs of operator1 + sowing
29/Mar/1997,,0.75,8564.346207042609,operating costs of operator1 + presow_till
30/Mar/1997,,0.75,8563.596207042609,operating costs of operator1 + sowing
26/Apr/1997,,0.25,8563.346207042609,operating costs of operator1 + weeding
27/Apr/1997,,0.75,8562.596207042609,operating costs of operator1 + weeding
30/Jun/1997,,606.1,7956.496207042608,Farm Overheads
06/Jul/1997,294.70347040909087,,8251.1996774517,cropprice (bean)
06/Jul/1997,326.1659817400568,,8577.365659191755,cropprice (maize)
06/Jul/1997,48.739507499999995,,8626.105166691756,cropprice (maize_residue)
06/Jul/1997,,0.25,8625.855166691756,operating costs of operator1 + harvesting
07/Jul/1997,,0.25,8625.605166691756,operating costs of operator1 + harvesting
13/Jul/1997,0.0,,8625.605166691756,cropprice (maize)
13/Jul/1997,45.58667824431819,,8671.191844936075,cropprice (maize_residue)
13/Jul/1997,,0.75,8670.441844936075,operating costs of operator1 + harvesting
15/Aug/1997,,0.25,8670.191844936075,operating costs of operator1 + weeding
22/Aug/1997,,0.75,8669.441844936075,operating costs of operator1 + weeding
11/Oct/1997,,5.0,8664.441844936075,sowing costs
11/Oct/1997,,15.0,8649.441844936075,sowing costs
11/Oct/1997,,0.25,8649.191844936075,operating costs of operator1 + presow_till
12/Oct/1997,,0.25,8648.941844936075,operating costs of operator1 + sowing
13/Oct/1997,,0.75,8648.191844936075,operating costs of operator1 + presow_till
14/Oct/1997,,0.75,8647.441844936075,operating costs of operator1 + sowing
10/Nov/1997,,0.25,8647.191844936075,operating costs of operator1 + weeding
11/Nov/1997,,0.75,8646.441844936075,operating costs of operator1 + weeding
19/Jan/1998,331.37843159232955,,8977.820276528404,cropprice (maize)
19/Jan/1998,26.543235085227273,,9004.363511613632,cropprice (maize_residue)
19/Jan/1998,,0.25,9004.113511613632,operating costs of operator1 + harvesting
04/Feb/1998,0.0,,9004.113511613632,cropprice (maize)
04/Feb/1998,32.362572409090916,,9036.476084022723,cropprice (maize_residue)
04/Feb/1998,,0.75,9035.726084022723,operating costs of operator1 + harvesting
28/Feb/1998,,0.25,9035.476084022723,operating costs of operator1 + weeding
16/Mar/1998,,0.75,9034.726084022723,operating costs of operator1 + weeding
26/Mar/1998,,10.5,9024.226084022723,sowing costs
26/Mar/1998,,31.5,8992.726084022723,sowing costs
26/Mar/1998,,0.25,8992.476084022723,operating costs of operator1 + presow_till
27/Mar/1998,,0.25,8992.226084022723,operating costs of operator1 + sowing
28/Mar/1998,,0.75,8991.476084022723,operating costs of operator1 + presow_till
29/Mar/1998,,0.75,8990.726084022723,operating costs of operator1 + sowing
25/Apr/1998,,0.25,8990.476084022723,operating costs of operator1 + weeding
26/Apr/1998,,0.75,8989.726084022723,operating costs of operator1 + weeding
30/Jun/1998,,606.1,8383.626084022722,Farm Overheads
03/Jul/1998,364.7947457556818,,8748.420829778404,cropprice (bean)
03/Jul/1998,9.285184785511364,,8757.706014563915,cropprice (maize)
03/Jul/1998,60.39166814772727,,8818.097682711643,cropprice (maize_residue)
03/Jul/1998,,0.25,8817.847682711643,operating costs of operator1 + harvesting
04/Jul/1998,,0.25,8817.597682711643,operating costs of operator1 + harvesting
19/Jul/1998,0.0,,8817.597682711643,cropprice (maize)
19/Jul/1998,26.58100474431818,,8844.17868745596,cropprice (maize_residue)
19/Jul/1998,,0.75,8843.42868745596,operating costs of operator1 + harvesting
12/Aug/1998,,0.25,8843.17868745596,operating costs of operator1 + weeding
28/Aug/1998,,0.75,8842.42868745596,operating costs of operator1 + weeding
01/Sep/1998,,5.0,8837.42868745596,sowing costs
01/Sep/1998,,15.0,8822.42868745596,sowing costs
01/Sep/1998,,0.25,8822.17868745596,operating costs of operator1 + presow_till
02/Sep/1998,,0.25,8821.92868745596,operating costs of operator1 + sowing
03/Sep/1998,,0.75,8821.17868745596,operating costs of operator1 + presow_till
04/Sep/1998,,0.75,8820.42868745596,operating costs of operator1 + sowing
01/Oct/1998,,0.25,8820.17868745596,operating costs of operator1 + weeding
02/Oct/1998,,0.75,8819.42868745596,operating costs of operator1 + weeding
11/Dec/1998,269.3259775014204,,9088.754664957381,cropprice (maize)
11/Dec/1998,18.539115210227273,,9107.293780167609,cropprice (maize_residue)
11/Dec/1998,,0.25,9107.043780167609,operating costs of operator1 + harvesting
28/Dec/1998,0.0,,9107.043780167609,cropprice (maize)
28/Dec/1998,30.700532386363637,,9137.744312553972,cropprice (maize_residue)
28/Dec/1998,,0.75,9136.994312553972,operating costs of operator1 + harvesting
20/Jan/1999,,0.25,9136.744312553972,operating costs of operator1 + weeding
06/Feb/1999,,0.75,9135.994312553972,operating costs of operator1 + weeding
15/Mar/1999,,10.5,9125.494312553972,sowing costs
15/Mar/1999,,31.5,9093.994312553972,sowing costs
15/Mar/1999,,0.25,9093.744312553972,operating costs of operator1 + presow_till
16/Mar/1999,,0.25,9093.494312553972,operating costs of operator1 + sowing
17/Mar/1999,,0.75,9092.744312553972,operating costs of operator1 + presow_till
18/Mar/1999,,0.75,9091.994312553972,operating costs of operator1 + sowing
14/Apr/1999,,0.25,9091.744312553972,operating costs of operator1 + weeding
15/Apr/1999,,0.75,9090.994312553972,operating costs of operator1 + weeding
24/Jun/1999,332.8553717045454,,9423.849684258517,cropprice (bean)
24/Jun/1999,250.74167013494318,,9674.59135439346,cropprice (maize)
24/Jun/1999,50.28458473863636,,9724.875939132096,cropprice (maize_residue)
24/Jun/1999,,0.25,9724.625939132096,operating costs of operator1 + harvesting
25/Jun/1999,,0.25,9724.375939132096,operating costs of operator1 + harvesting
30/Jun/1999,,606.1,9118.275939132096,Farm Overheads
10/Jul/1999,0.0,,9118.275939132096,cropprice (maize)
10/Jul/1999,36.12789917045455,,9154.40383830255,cropprice (maize_residue)
10/Jul/1999,,0.75,9153.65383830255,operating costs of operator1 + harvesting
03/Aug/1999,,0.25,9153.40383830255,operating costs of operator1 + weeding
19/Aug/1999,,0.75,9152.65383830255,operating costs of operator1 + weeding
01/Sep/1999,,5.0,9147.65383830255,sowing costs
01/Sep/1999,,15.0,9132.65383830255,sowing costs
01/Sep/1999,,0.25,9132.40383830255,operating costs of operator1 + presow_till
02/Sep/1999,,0.25,9132.15383830255,operating costs of operator1 + sowing
03/Sep/1999,,0.75,9131.40383830255,operating costs of operator1 + presow_till
04/Sep/1999,,0.75,9130.65383830255,operating costs of operator1 + sowing
01/Oct/1999,,0.25,9130.40383830255,operating costs of operator1 + weeding
02/Oct/1999,,0.75,9129.65383830255,operating costs of operator1 + weeding
12/Dec/1999,336.5963145809659,,9466.250152883516,cropprice (maize)
12/Dec/1999,26.04633955681818,,9492.296492440335,cropprice (maize_residue)
12/Dec/1999,,0.25,9492.046492440335,operating costs of operator1 + harvesting
02/Jan/2000,0.0,,9492.046492440335,cropprice (maize)
02/Jan/2000,23.595274500000002,,9515.641766940334,cropprice (maize_residue)
02/Jan/2000,,0.75,9514.891766940334,operating costs of operator1 + harvesting
21/Jan/2000,,0.25,9514.641766940334,operating costs of operator1 + weeding
11/Feb/2000,,0.75,9513.891766940334,operating costs of operator1 + weeding
19/Mar/2000,,10.5,9503.391766940334,sowing costs
19/Mar/2000,,31.5,9471.891766940334,sowing costs
19/Mar/2000,,0.25,9471.641766940334,operating costs of operator1 + presow_till
20/Mar/2000,,0.25,9471.391766940334,operating costs of operator1 + sowing
21/Mar/2000,,0.75,9470.641766940334,operating costs of operator1 + presow_till
22/Mar/2000,,0.75,9469.891766940334,operating costs of operator1 + sowing
18/Apr/2000,,0.25,9469.641766940334,operating costs of operator1 + weeding
19/Apr/2000,,0.75,9468.891766940334,operating costs of operator1 + weeding
23/Jun/2000,85.25537522727274,,9554.147142167607,cropprice (bean)
23/Jun/2000,314.97592107954546,,9869.123063247152,cropprice (maize)
23/Jun/2000,32.67726828977273,,9901.800331536926,cropprice (maize_residue)
23/Jun/2000,,0.25,9901.550331536926,operating costs of operator1 + harvesting
24/Jun/2000,,0.25,9901.300331536926,operating costs of operator1 + harvesting
29/Jun/2000,,606.1,9295.200331536926,Farm Overheads
01/Jul/2000,0.0,,9295.200331536926,cropprice (maize)
01/Jul/2000,49.43714904545455,,9344.63748058238,cropprice (maize_residue)
01/Jul/2000,,0.75,9343.88748058238,operating costs of operator1 + harvesting
